escenario,id_pedido,cliente,cantidad_qq,prioridad,horas_limite,llegada,fecha_limite,x,y
N100-I05,416,c4632,5,REGULAR_36H,36,2026-01-23T04:30,2026-01-24T16:30,48,11
N100-I05,417,c3195,9,PRIORIZADO_12H,12,2026-01-23T05:02,2026-01-23T17:02,28,29
N100-I05,418,c1449,2,PRIORIZADO_8H,8,2026-01-23T07:27,2026-01-23T15:27,46,20
N100-I05,419,c8192,8,REGULAR_36H,36,2026-01-23T08:20,2026-01-24T20:20,70,5
N100-I05,420,c0508,8,PRIORIZADO_18H,18,2026-01-23T09:42,2026-01-24T03:42,11,19
N100-I05,421,c1208,4,PRIORIZADO_12H,12,2026-01-23T10:08,2026-01-23T22:08,41,14
N100-I05,422,c5280,3,PRIORIZADO_8H,8,2026-01-23T10:08,2026-01-23T18:08,46,24
N100-I05,423,c9099,7,PRIORIZADO_8H,8,2026-01-23T10:37,2026-01-23T18:37,0,48
N100-I05,424,c1601,1,REGULAR_36H,36,2026-01-23T10:55,2026-01-24T22:55,39,26
N100-I05,425,c7287,2,REGULAR_36H,36,2026-01-23T13:14,2026-01-25T01:14,16,34
N100-I05,426,c9858,7,REGULAR_36H,36,2026-01-23T13:45,2026-01-25T01:45,27,18
N100-I05,427,c1967,6,PRIORIZADO_4H,4,2026-01-23T14:53,2026-01-23T18:53,18,21
N100-I05,428,c5234,8,PRIORIZADO_8H,8,2026-01-23T16:44,2026-01-24T00:44,49,19
N100-I05,429,c3474,9,REGULAR_36H,36,2026-01-23T17:07,2026-01-25T05:07,29,10
N100-I05,430,c6892,7,REGULAR_36H,36,2026-01-23T17:28,2026-01-25T05:28,67,37
N100-I05,431,c9236,2,REGULAR_36H,36,2026-01-23T18:06,2026-01-25T06:06,20,0
N100-I05,432,c4061,7,PRIORIZADO_8H,8,2026-01-23T20:22,2026-01-24T04:22,5,45
N100-I05,433,c2436,1,REGULAR_36H,36,2026-01-23T20:24,2026-01-25T08:24,54,46
N100-I05,434,c6429,3,REGULAR_36H,36,2026-01-23T21:19,2026-01-25T09:19,64,21
N100-I05,435,c2590,2,PRIORIZADO_12H,12,2026-01-23T22:25,2026-01-24T10:25,47,30
N100-I05,436,c8254,9,PRIORIZADO_18H,18,2026-01-23T23:11,2026-01-24T17:11,52,8
N100-I05,437,c3578,5,PRIORIZADO_8H,8,2026-01-23T23:19,2026-01-24T07:19,69,15
N100-I05,438,c5618,1,REGULAR_36H,36,2026-01-24T03:12,2026-01-25T15:12,66,34
N100-I05,439,c6993,7,PRIORIZADO_12H,12,2026-01-24T03:21,2026-01-24T15:21,58,44
N100-I05,440,c1337,6,REGULAR_36H,36,2026-01-24T05:05,2026-01-25T17:05,45,9
N100-I05,441,c8620,5,PRIORIZADO_8H,8,2026-01-24T06:37,2026-01-24T14:37,40,49
N100-I05,442,c7155,3,PRIORIZADO_18H,18,2026-01-24T07:35,2026-01-25T01:35,21,10
N100-I05,443,c0511,4,PRIORIZADO_8H,8,2026-01-24T08:09,2026-01-24T16:09,11,37
N100-I05,444,c0590,8,REGULAR_36H,36,2026-01-24T09:22,2026-01-25T21:22,1,42
N100-I05,445,c7668,3,REGULAR_36H,36,2026-01-24T09:48,2026-01-25T21:48,53,1
N100-I05,446,c5276,10,PRIORIZADO_18H,18,2026-01-24T09:55,2026-01-25T03:55,26,17
N100-I05,447,c6420,7,REGULAR_36H,36,2026-01-24T11:08,2026-01-25T23:08,69,9
N100-I05,448,c8419,9,PRIORIZADO_8H,8,2026-01-24T11:10,2026-01-24T19:10,68,40
N100-I05,449,c1345,1,PRIORIZADO_8H,8,2026-01-24T11:13,2026-01-24T19:13,44,21
N100-I05,450,c9022,8,REGULAR_36H,36,2026-01-24T11:18,2026-01-25T23:18,49,4
N100-I05,451,c0559,5,REGULAR_36H,36,2026-01-24T11:19,2026-01-25T23:19,39,19
N100-I05,452,c6154,2,PRIORIZADO_8H,8,2026-01-24T11:53,2026-01-24T19:53,48,16
N100-I05,453,c2793,1,PRIORIZADO_8H,8,2026-01-24T12:13,2026-01-24T20:13,54,26
N100-I05,454,c9637,10,REGULAR_36H,36,2026-01-24T12:28,2026-01-26T00:28,27,20
N100-I05,455,c2554,9,PRIORIZADO_4H,4,2026-01-24T12:39,2026-01-24T16:39,53,31
N100-I05,456,c1237,10,PRIORIZADO_4H,4,2026-01-24T18:27,2026-01-24T22:27,3,43
N100-I05,457,c3093,1,PRIORIZADO_18H,18,2026-01-24T18:59,2026-01-25T12:59,58,13
N100-I05,458,c0944,8,REGULAR_36H,36,2026-01-24T20:19,2026-01-26T08:19,12,1
N100-I05,459,c1623,7,PRIORIZADO_4H,4,2026-01-24T22:51,2026-01-25T02:51,43,2
N100-I05,460,c5302,2,PRIORIZADO_8H,8,2026-01-24T23:34,2026-01-25T07:34,57,20
N100-I05,461,c8997,4,PRIORIZADO_12H,12,2026-01-25T00:20,2026-01-25T12:20,61,14
N100-I05,462,c5311,5,PRIORIZADO_8H,8,2026-01-25T01:32,2026-01-25T09:32,70,36
N100-I05,463,c9799,4,PRIORIZADO_4H,4,2026-01-25T01:36,2026-01-25T05:36,61,43
N100-I05,464,c4950,2,PRIORIZADO_18H,18,2026-01-25T02:41,2026-01-25T20:41,60,22
N100-I05,465,c0812,5,PRIORIZADO_8H,8,2026-01-25T03:07,2026-01-25T11:07,65,11
N100-I05,466,c4399,2,REGULAR_36H,36,2026-01-25T03:13,2026-01-26T15:13,49,38
N100-I05,467,c2271,7,REGULAR_36H,36,2026-01-25T04:00,2026-01-26T16:00,40,47
N100-I05,468,c1248,10,PRIORIZADO_12H,12,2026-01-25T04:11,2026-01-25T16:11,48,2
N100-I05,469,c8847,9,PRIORIZADO_18H,18,2026-01-25T06:29,2026-01-26T00:29,64,38
N100-I05,470,c6746,1,PRIORIZADO_18H,18,2026-01-25T07:02,2026-01-26T01:02,52,18
N100-I05,471,c2154,6,PRIORIZADO_18H,18,2026-01-25T10:16,2026-01-26T04:16,0,29
N100-I05,472,c8539,5,REGULAR_36H,36,2026-01-25T10:55,2026-01-26T22:55,27,23
N100-I05,473,c4726,1,PRIORIZADO_8H,8,2026-01-25T12:29,2026-01-25T20:29,70,40
N100-I05,474,c0509,1,REGULAR_36H,36,2026-01-25T13:40,2026-01-27T01:40,35,14
N100-I05,475,c3399,8,PRIORIZADO_12H,12,2026-01-25T13:49,2026-01-26T01:49,31,10
N100-I05,476,c6754,6,PRIORIZADO_8H,8,2026-01-25T15:22,2026-01-25T23:22,46,49
N100-I05,477,c6001,1,REGULAR_36H,36,2026-01-25T16:14,2026-01-27T04:14,12,10
N100-I05,478,c8813,8,REGULAR_36H,36,2026-01-25T17:20,2026-01-27T05:20,63,31
N100-I05,479,c1639,2,PRIORIZADO_4H,4,2026-01-25T18:11,2026-01-25T22:11,48,1
N100-I05,480,c4096,9,PRIORIZADO_8H,8,2026-01-25T18:46,2026-01-26T02:46,20,5
N100-I05,481,c5401,6,PRIORIZADO_8H,8,2026-01-25T19:20,2026-01-26T03:20,1,47
N100-I05,482,c5053,4,REGULAR_36H,36,2026-01-25T19:27,2026-01-27T07:27,52,22
N100-I05,483,c2429,1,PRIORIZADO_4H,4,2026-01-25T19:55,2026-01-25T23:55,69,3
N100-I05,484,c4813,5,REGULAR_36H,36,2026-01-25T21:49,2026-01-27T09:49,17,0
N100-I05,485,c0895,1,PRIORIZADO_18H,18,2026-01-25T22:23,2026-01-26T16:23,33,11
N100-I05,486,c7619,5,REGULAR_36H,36,2026-01-25T22:39,2026-01-27T10:39,11,19
N100-I05,487,c1282,6,PRIORIZADO_8H,8,2026-01-25T23:12,2026-01-26T07:12,18,47
N100-I05,488,c6282,5,REGULAR_36H,36,2026-01-25T23:19,2026-01-27T11:19,49,34
N100-I05,489,c1447,1,REGULAR_36H,36,2026-01-26T00:06,2026-01-27T12:06,33,6
N100-I05,490,c2077,10,REGULAR_36H,36,2026-01-26T01:05,2026-01-27T13:05,38,20
N100-I05,491,c4514,3,PRIORIZADO_4H,4,2026-01-26T01:27,2026-01-26T05:27,16,40
N100-I05,492,c8854,2,PRIORIZADO_18H,18,2026-01-26T02:50,2026-01-26T20:50,10,26
N100-I05,493,c8137,6,PRIORIZADO_4H,4,2026-01-26T03:30,2026-01-26T07:30,31,36
N100-I05,494,c4399,6,REGULAR_36H,36,2026-01-26T04:03,2026-01-27T16:03,24,31
N100-I05,495,c0752,5,PRIORIZADO_8H,8,2026-01-26T04:22,2026-01-26T12:22,2,20
N100-I05,496,c5177,2,REGULAR_36H,36,2026-01-26T04:43,2026-01-27T16:43,13,0
N100-I05,497,c8714,6,REGULAR_36H,36,2026-01-26T05:09,2026-01-27T17:09,2,8
N100-I05,498,c0801,6,PRIORIZADO_18H,18,2026-01-26T06:10,2026-01-27T00:10,28,35
N100-I05,499,c0454,5,REGULAR_36H,36,2026-01-26T06:17,2026-01-27T18:17,61,6
N100-I05,500,c3185,1,PRIORIZADO_18H,18,2026-01-26T06:50,2026-01-27T00:50,59,3
