variante,escenario,escenario_operativo,perfil_presion,nivel,algoritmo,tamanio,corridas,factibles_pct,metrica,media,mediana,desviacion_muestral,mejor,peor
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,RECOCIDO_SIMULADO,25,30,100,distanciaKm,1474,1474,0,1474,1474
BASE,COLAPSO_LOGISTICO-NORMAL-N01,COLAPSO_LOGISTICO,NORMAL,1,RECOCIDO_SIMULADO,25,30,100,utilizacionPct,29.947917,29.947917,0,29.947917,29.947917
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,GENETICO,38,30,100,objetivo,629.366222,629.238333,0.710229,628.368333,631.393333
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,GENETICO,38,30,100,tiempoMs,596.35081,611.8699,145.151973,295.9877,868.929
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,GENETICO,38,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,GENETICO,38,30,100,cumplimientoPct,92.105263,92.105263,0,92.105263,92.105263
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,GENETICO,38,30,100,cumplimientoPrioritariosPct,86.956522,86.956522,0,86.956522,86.956522
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,GENETICO,38,30,100,retrasoHoras,4.108333,4.108333,0,4.108333,4.108333
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,GENETICO,38,30,100,tiempoAtencionHoras,218.532889,218.405,0.710229,217.535,220.56
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,GENETICO,38,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,GENETICO,38,30,100,costo,13110.933333,13082,286.346659,12654,13802
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,GENETICO,38,30,100,distanciaKm,1975.266667,1971,55.719701,1882,2114
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,GENETICO,38,30,100,utilizacionPct,53.645833,53.645833,0,53.645833,53.645833
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,RECOCIDO_SIMULADO,38,30,100,objetivo,634.918,634.996667,0.17915,634.286667,634.996667
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,RECOCIDO_SIMULADO,38,30,100,tiempoMs,25.228377,24.6155,4.743931,18.4357,36.1346
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,RECOCIDO_SIMULADO,38,30,100,evaluaciones,2485,2441,496.45363,1781,3621
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,RECOCIDO_SIMULADO,38,30,100,cumplimientoPct,92.105263,92.105263,0,92.105263,92.105263
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,RECOCIDO_SIMULADO,38,30,100,cumplimientoPrioritariosPct,86.956522,86.956522,0,86.956522,86.956522
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,RECOCIDO_SIMULADO,38,30,100,retrasoHoras,4.108333,4.108333,0,4.108333,4.108333
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,RECOCIDO_SIMULADO,38,30,100,tiempoAtencionHoras,224.084667,224.163333,0.17915,223.453333,224.163333
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,RECOCIDO_SIMULADO,38,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,RECOCIDO_SIMULADO,38,30,100,costo,13364,13364,0,13364,13364
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,RECOCIDO_SIMULADO,38,30,100,distanciaKm,1958,1958,0,1958,1958
BASE,COLAPSO_LOGISTICO-NORMAL-N02,COLAPSO_LOGISTICO,NORMAL,2,RECOCIDO_SIMULADO,38,30,100,utilizacionPct,53.645833,53.645833,0,53.645833,53.645833
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,GENETICO,50,30,100,objetivo,1331.798667,1355.75,30.002605,1295.695,1362.708333
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,GENETICO,50,30,100,tiempoMs,724.438397,720.0986,102.358436,579.8355,989.193
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,GENETICO,50,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,GENETICO,50,30,100,cumplimientoPct,90,90,0,90,90
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,GENETICO,50,30,100,cumplimientoPrioritariosPct,84.848485,84.848485,0,84.848485,84.848485
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,GENETICO,50,30,100,retrasoHoras,10.069667,10.356667,0.312061,9.741667,10.356667
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,GENETICO,50,30,100,tiempoAtencionHoras,324.832,324.188333,2.862805,320.063333,333.631667
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,GENETICO,50,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,GENETICO,50,30,100,costo,16950.466667,16931,554.892144,15710,18668
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,GENETICO,50,30,100,distanciaKm,2669.266667,2676,85.646399,2496,2864
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,GENETICO,50,30,100,utilizacionPct,81.388889,81.388889,0,81.388889,81.388889
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,RECOCIDO_SIMULADO,50,30,100,objetivo,1424.414444,1411.474167,69.802753,1322.013333,1582.868333
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,RECOCIDO_SIMULADO,50,30,100,tiempoMs,47.1867,47.3349,3.980605,36.9974,55.2056
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,RECOCIDO_SIMULADO,50,30,100,evaluaciones,3833,3881,326.173214,2941,4221
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,RECOCIDO_SIMULADO,50,30,100,cumplimientoPct,89.466667,90,1.041661,90,86
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,RECOCIDO_SIMULADO,50,30,100,cumplimientoPrioritariosPct,84.040404,84.848485,1.578274,84.848485,78.787879
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,RECOCIDO_SIMULADO,50,30,100,retrasoHoras,10.778444,10.571667,0.721451,9.741667,12.511667
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,RECOCIDO_SIMULADO,50,30,100,tiempoAtencionHoras,346.57,344.3525,11.365245,331.01,369.93
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,RECOCIDO_SIMULADO,50,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,RECOCIDO_SIMULADO,50,30,100,costo,17738.533333,17809,660.22419,16256,18886
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,RECOCIDO_SIMULADO,50,30,100,distanciaKm,2756.866667,2770,107.526014,2560,2960
BASE,COLAPSO_LOGISTICO-NORMAL-N03,COLAPSO_LOGISTICO,NORMAL,3,RECOCIDO_SIMULADO,50,30,100,utilizacionPct,81.388889,81.388889,0,81.388889,81.388889
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,GENETICO,38,30,100,objetivo,291.766778,291.875833,0.59787,290.541667,292.83
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,GENETICO,38,30,100,tiempoMs,813.167387,817.225,171.018779,534.1811,1136.0791
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,GENETICO,38,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,GENETICO,38,30,100,cumplimientoPct,94.736842,94.736842,0,94.736842,94.736842
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,GENETICO,38,30,100,cumplimientoPrioritariosPct,92,92,0,92,92
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,GENETICO,38,30,100,retrasoHoras,1.2,1.2,0,1.2,1.2
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,GENETICO,38,30,100,tiempoAtencionHoras,171.766778,171.875833,0.59787,170.541667,172.83
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,GENETICO,38,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,GENETICO,38,30,100,costo,12181.666667,12184,249.275963,11726,12562
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,GENETICO,38,30,100,distanciaKm,1802,1809,45.040978,1718,1872
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,GENETICO,38,30,100,utilizacionPct,42.447917,42.447917,0,42.447917,42.447917
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,RECOCIDO_SIMULADO,38,30,100,objetivo,298.807667,298.736667,0.190383,298.336667,299.031667
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,RECOCIDO_SIMULADO,38,30,100,tiempoMs,17.87251,17.6659,2.213435,14.7291,23.3749
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,RECOCIDO_SIMULADO,38,30,100,evaluaciones,1707.666667,1681,241.394417,1301,2301
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,RECOCIDO_SIMULADO,38,30,100,cumplimientoPct,94.736842,94.736842,0,94.736842,94.736842
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,RECOCIDO_SIMULADO,38,30,100,cumplimientoPrioritariosPct,92,92,0,92,92
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,RECOCIDO_SIMULADO,38,30,100,retrasoHoras,1.2,1.2,0,1.2,1.2
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,RECOCIDO_SIMULADO,38,30,100,tiempoAtencionHoras,178.807667,178.736667,0.190383,178.336667,179.031667
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,RECOCIDO_SIMULADO,38,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,RECOCIDO_SIMULADO,38,30,100,costo,13042.6,13019,117.226748,12928,13164
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,RECOCIDO_SIMULADO,38,30,100,distanciaKm,2010.133333,2006,20.651014,1990,2042
BASE,COLAPSO_LOGISTICO-ALTA-N01,COLAPSO_LOGISTICO,ALTA,1,RECOCIDO_SIMULADO,38,30,100,utilizacionPct,42.447917,42.447917,0,42.447917,42.447917
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,GENETICO,56,30,100,objetivo,1335.228833,1335.328333,1.880169,1331.54,1338.31
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,GENETICO,56,30,100,tiempoMs,396.187487,380.05085,94.589761,281.5287,687.6935
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,GENETICO,56,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,GENETICO,56,30,100,cumplimientoPct,92.857143,92.857143,0,92.857143,92.857143
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,GENETICO,56,30,100,cumplimientoPrioritariosPct,88.571429,88.571429,0,88.571429,88.571429
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,GENETICO,56,30,100,retrasoHoras,10.15,10.15,0,10.15,10.15
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,GENETICO,56,30,100,tiempoAtencionHoras,320.228833,320.328333,1.880169,316.54,323.31
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,GENETICO,56,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,GENETICO,56,30,100,costo,16121.6,16121,319.216887,15454,16804
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,GENETICO,56,30,100,distanciaKm,2600.6,2601,51.493957,2492,2690
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,GENETICO,56,30,100,utilizacionPct,72.135417,72.135417,0,72.135417,72.135417
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,RECOCIDO_SIMULADO,56,30,100,objetivo,1344.688,1344.773333,0.244043,1343.973333,1344.773333
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,RECOCIDO_SIMULADO,56,30,100,tiempoMs,39.935103,39.663,5.882421,29.3304,48.7301
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,RECOCIDO_SIMULADO,56,30,100,evaluaciones,3063.666667,3041,462.787158,2221,3741
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,RECOCIDO_SIMULADO,56,30,100,cumplimientoPct,92.857143,92.857143,0,92.857143,92.857143
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,RECOCIDO_SIMULADO,56,30,100,cumplimientoPrioritariosPct,88.571429,88.571429,0,88.571429,88.571429
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,RECOCIDO_SIMULADO,56,30,100,retrasoHoras,10.15,10.15,0,10.15,10.15
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,RECOCIDO_SIMULADO,56,30,100,tiempoAtencionHoras,329.688,329.773333,0.244043,328.973333,329.773333
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,RECOCIDO_SIMULADO,56,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,RECOCIDO_SIMULADO,56,30,100,costo,16594,16594,0,16594,16594
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,RECOCIDO_SIMULADO,56,30,100,distanciaKm,2574,2574,0,2574,2574
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,2,RECOCIDO_SIMULADO,56,30,100,utilizacionPct,72.135417,72.135417,0,72.135417,72.135417
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,GENETICO,75,30,100,objetivo,82081.560833,82457.01,2773.566531,76370.966667,85573.603333
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,GENETICO,75,30,100,tiempoMs,915.812953,919.8534,75.205949,799.0279,1108.2321
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,GENETICO,75,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,GENETICO,75,30,100,cumplimientoPct,64.355556,64,1.482809,66.666667,60
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,GENETICO,75,30,100,cumplimientoPrioritariosPct,47.936508,47.619048,2.480145,52.380952,42.857143
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,GENETICO,75,30,100,retrasoHoras,43.2885,42.791667,6.578789,33.31,59.908333
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,GENETICO,75,30,100,tiempoAtencionHoras,586.044167,584.626667,14.717289,560.65,610.966667
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,GENETICO,75,30,100,noAsignados,15.433333,15.5,0.626062,14,16
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,GENETICO,75,30,100,costo,18338,18303,640.320179,17390,19520
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,GENETICO,75,30,100,distanciaKm,2987.266667,2976,107.227741,2792,3188
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,GENETICO,75,30,100,utilizacionPct,90.898876,91.292135,1.021089,92.696629,89.044944
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,RECOCIDO_SIMULADO,75,30,100,objetivo,99761.746889,97653.3675,2990.060657,97314.418333,107191.551667
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,RECOCIDO_SIMULADO,75,30,100,tiempoMs,161.859613,162.98275,6.858747,149.1394,172.9299
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,RECOCIDO_SIMULADO,75,30,100,evaluaciones,4274.333333,4261,196.615033,3981,4621
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,RECOCIDO_SIMULADO,75,30,100,cumplimientoPct,50.888889,50.666667,1.055303,52,48
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,RECOCIDO_SIMULADO,75,30,100,cumplimientoPrioritariosPct,53.888889,54.761905,1.166982,54.761905,52.380952
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,RECOCIDO_SIMULADO,75,30,100,retrasoHoras,68.510889,68.67,1.897565,65.473333,71.908333
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,RECOCIDO_SIMULADO,75,30,100,tiempoAtencionHoras,577.324667,578.51,8.670631,559.718333,593.49
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,RECOCIDO_SIMULADO,75,30,100,noAsignados,18.466667,18,0.62881,18,20
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,RECOCIDO_SIMULADO,75,30,100,costo,18086,17971,662.795751,17110,20464
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,RECOCIDO_SIMULADO,75,30,100,distanciaKm,2904.533333,2894,117.002721,2712,3280
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,3,RECOCIDO_SIMULADO,75,30,100,utilizacionPct,89.812734,90.589888,1.294477,91.011236,86.797753
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,GENETICO,55,30,100,objetivo,977.784556,977.811667,2.847171,972.288333,982.398333
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,GENETICO,55,30,100,tiempoMs,445.398823,399.4206,139.810316,291.1977,769.3091
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,GENETICO,55,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,GENETICO,55,30,100,cumplimientoPct,94.545455,94.545455,0,94.545455,94.545455
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,GENETICO,55,30,100,cumplimientoPrioritariosPct,91.428571,91.428571,0,91.428571,91.428571
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,GENETICO,55,30,100,retrasoHoras,6.2,6.2,0,6.2,6.2
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,GENETICO,55,30,100,tiempoAtencionHoras,357.784556,357.811667,2.847171,352.288333,362.398333
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,GENETICO,55,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,GENETICO,55,30,100,costo,16003.533333,15935,531.202587,14802,16992
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,GENETICO,55,30,100,distanciaKm,2551.8,2560,74.747114,2370,2696
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,GENETICO,55,30,100,utilizacionPct,68.229167,68.229167,0,68.229167,68.229167
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,RECOCIDO_SIMULADO,55,30,100,objetivo,993.680167,993.885,0.440162,992.215,993.885
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,RECOCIDO_SIMULADO,55,30,100,tiempoMs,35.94061,35.83245,6.515833,24.0156,50.2795
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,RECOCIDO_SIMULADO,55,30,100,evaluaciones,2803.666667,2821,550.027794,1821,3981
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,RECOCIDO_SIMULADO,55,30,100,cumplimientoPct,94.545455,94.545455,0,94.545455,94.545455
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,RECOCIDO_SIMULADO,55,30,100,cumplimientoPrioritariosPct,91.428571,91.428571,0,91.428571,91.428571
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,RECOCIDO_SIMULADO,55,30,100,retrasoHoras,6.2,6.2,0,6.2,6.2
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,RECOCIDO_SIMULADO,55,30,100,tiempoAtencionHoras,373.680167,373.885,0.440162,372.215,373.885
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,RECOCIDO_SIMULADO,55,30,100,noAsignados,0,0,0,0,0
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,RECOCIDO_SIMULADO,55,30,100,costo,16594.4,16600,37.634907,16424,16680
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,RECOCIDO_SIMULADO,55,30,100,distanciaKm,2561.466667,2562,4.606841,2540,2572
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,1,RECOCIDO_SIMULADO,55,30,100,utilizacionPct,68.229167,68.229167,0,68.229167,68.229167
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,GENETICO,83,30,100,objetivo,66451.8875,66003.749167,4661.643158,58553.363333,79451.948333
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,GENETICO,83,30,100,tiempoMs,613.079237,601.2647,67.726995,518.7267,745.6255
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,GENETICO,83,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,GENETICO,83,30,100,cumplimientoPct,69.076305,68.674699,2.374765,72.289157,63.855422
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,GENETICO,83,30,100,cumplimientoPrioritariosPct,67.777778,68.518519,2.207272,72.222222,64.814815
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,GENETICO,83,30,100,retrasoHoras,31.635278,30.484167,4.631157,21.011667,39.706667
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,GENETICO,83,30,100,tiempoAtencionHoras,621.693056,621.7525,14.854692,598.211667,658.123333
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,GENETICO,83,30,100,noAsignados,12.533333,12.5,0.899553,11,15
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,GENETICO,83,30,100,costo,19168.533333,19120,763.852474,17962,20730
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,GENETICO,83,30,100,distanciaKm,3144.466667,3139,128.418157,2922,3432
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,GENETICO,83,30,100,utilizacionPct,96.685185,96.666667,1.564447,99.444444,92.777778
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,RECOCIDO_SIMULADO,83,30,100,objetivo,69278.384778,69574.651667,2564.384493,64565.483333,74650.931667
