variante,escenario,escenario_operativo,perfil_presion,tamanio,nivel,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial,pedidos_afectados_incidencia,vehiculos_averia_incidente,tiempo_replanificacion_ms,replanificacion_exitosa
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,56,2,28,70,RECOCIDO_SIMULADO,46.5567,3541,1344.613333,329.613333,10.15,0,0,true,true,92.857143,88.571429,16594,2574,72.135417,81.590934,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,56,2,29,71,RECOCIDO_SIMULADO,40.3141,3141,1344.773333,329.773333,10.15,0,0,true,true,92.857143,88.571429,16594,2574,72.135417,46.876956,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N02,COLAPSO_LOGISTICO,ALTA,56,2,29,71,GENETICO,301.1616,9060,1336.443333,321.443333,10.15,0,0,true,true,92.857143,88.571429,16370,2634,72.135417,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,0,42,GENETICO,950.0686,9060,76598.423333,607.59,59.908333,14,0,true,true,62.666667,45.238095,17818,2954,92.134831,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,0,42,RECOCIDO_SIMULADO,160.0962,4101,107191.551667,559.718333,66.318333,20,0,true,true,48,52.380952,17784,2794,86.797753,168.016068,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,1,43,RECOCIDO_SIMULADO,161.985,4181,107187.93,576.096667,66.118333,20,0,true,true,49.333333,54.761905,17876,2794,86.797753,185.859253,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,1,43,GENETICO,840.5977,9060,79330.17,592.836667,37.373333,15,0,true,true,66.666667,45.238095,19354,3164,92.134831,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,2,44,GENETICO,930.6192,9060,80302.616667,577.95,47.246667,15,0,true,true,66.666667,52.380952,18952,3102,92.696629,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,2,44,RECOCIDO_SIMULADO,167.14,4501,97658.86,582.86,70.76,18,0,true,true,50.666667,52.380952,18864,3018,91.011236,269.516951,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,3,45,RECOCIDO_SIMULADO,164.9144,4341,102241.475,568.475,66.73,19,0,true,true,50.666667,54.761905,17958,2832,89.044944,220.496502,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,3,45,GENETICO,924.3222,9060,80578.701667,599.201667,49.795,15,0,true,true,64,42.857143,19032,3058,89.88764,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,4,46,GENETICO,977.5079,9060,79598.368333,595.201667,40.031667,15,0,true,true,65.333333,47.619048,18052,2918,91.011236,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,4,46,RECOCIDO_SIMULADO,155.8124,4061,102459.741667,570.408333,68.893333,19,0,true,true,49.333333,52.380952,17556,2844,89.044944,155.327204,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,5,47,RECOCIDO_SIMULADO,172.9299,4621,97403.811667,585.811667,68.18,18,0,true,true,50.666667,52.380952,18940,3012,90.730337,319.403535,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,5,47,GENETICO,864.2751,9060,81001.858333,598.358333,54.035,15,0,true,true,65.333333,47.619048,18780,3130,91.292135,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,6,48,GENETICO,944.5328,9060,85001.665,568.331667,44.333333,16,0,true,true,64,47.619048,18524,3010,89.606742,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,6,48,RECOCIDO_SIMULADO,171.4296,4621,97491.293333,589.96,69.013333,18,0,true,true,50.666667,52.380952,18820,3092,90.730337,325.120019,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,7,49,RECOCIDO_SIMULADO,149.1394,3981,97645.956667,584.623333,70.613333,18,0,true,true,52,54.761905,18182,3012,91.011236,139.390076,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,7,49,GENETICO,854.6814,9060,80624.045,593.211667,50.308333,15,0,true,true,64,42.857143,18368,3056,89.88764,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,8,50,GENETICO,858.9344,9060,79723.133333,606.8,41.163333,15,0,true,true,66.666667,47.619048,18602,2918,91.573034,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,8,50,RECOCIDO_SIMULADO,149.643,4021,97518.301667,580.635,69.376667,18,0,true,true,52,54.761905,17982,2972,90.730337,150.616868,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,9,51,RECOCIDO_SIMULADO,159.8632,4221,97592.945,585.945,70.07,18,0,true,true,52,54.761905,17654,2892,90.730337,189.894744,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,9,51,GENETICO,903.7748,9060,80160.553333,593.386667,45.671667,15,0,true,true,64,47.619048,19440,3136,91.573034,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,10,52,GENETICO,869.1321,9060,84246.816667,560.65,36.861667,16,0,true,true,64,47.619048,18342,2924,90.168539,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,10,52,RECOCIDO_SIMULADO,153.5672,4061,97655.08,577.08,70.78,18,0,true,true,50.666667,52.380952,17670,2880,90.730337,157.109388,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,11,53,RECOCIDO_SIMULADO,157.0396,4181,97646.946667,585.613333,70.613333,18,0,true,true,52,54.761905,18244,3000,91.011236,179.603381,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,11,53,GENETICO,830.0397,9060,79112.283333,583.616667,35.286667,15,0,true,true,65.333333,50,17630,2922,91.573034,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,12,54,GENETICO,799.0279,9060,80036.985,593.318333,44.436667,15,0,true,true,65.333333,47.619048,17398,2876,91.292135,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,12,54,RECOCIDO_SIMULADO,170.4159,4501,102347.996667,571.663333,67.763333,19,0,true,true,49.333333,52.380952,18236,2878,88.483146,272.247706,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,13,55,RECOCIDO_SIMULADO,154.9348,4181,97645.305,583.971667,70.613333,18,0,true,true,52,54.761905,18326,2972,91.011236,183.277024,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,13,55,GENETICO,855.5085,9060,76370.966667,610.966667,57.6,14,0,true,true,62.666667,45.238095,19216,3124,92.134831,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,14,56,GENETICO,946.044,9060,84932.355,579.855,43.525,16,0,true,true,64,50,18264,3034,89.606742,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,14,56,RECOCIDO_SIMULADO,167.3458,4421,97314.418333,580.418333,67.34,18,0,true,true,52,54.761905,18040,2856,90.449438,243.011889,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,15,57,RECOCIDO_SIMULADO,165.5502,4381,97632.823333,583.156667,70.496667,18,0,true,true,52,54.761905,18768,2972,91.011236,237.345637,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,15,57,GENETICO,827.7274,9060,84278.733333,578.9,36.998333,16,0,true,true,64,50,18444,3030,91.853933,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,16,58,GENETICO,919.4985,9060,85233.97,585.636667,46.483333,16,0,true,true,62.666667,45.238095,18206,2998,89.325843,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,16,58,RECOCIDO_SIMULADO,166.8509,4301,102110.971667,563.638333,65.473333,19,0,true,true,50.666667,54.761905,17622,2776,88.483146,211.701298,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,17,59,RECOCIDO_SIMULADO,158.4248,4261,97784.323333,593.49,71.908333,18,0,true,true,52,54.761905,20464,3280,91.011236,198.222646,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,17,59,GENETICO,891.3061,9060,80019.111667,604.445,44.146667,15,0,true,true,65.333333,47.619048,19520,3188,91.573034,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,18,60,GENETICO,1065.3875,9060,85573.603333,568.77,50.048333,16,0,true,true,60,47.619048,17962,2882,91.292135,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,18,60,RECOCIDO_SIMULADO,166.8821,4421,97438.808333,579.141667,68.596667,18,0,true,true,52,54.761905,18056,2904,90.730337,244.083532,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,19,61,RECOCIDO_SIMULADO,156.4472,3981,97651.655,575.655,70.76,18,0,true,true,50.666667,52.380952,17110,2764,90.730337,137.743275,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,19,61,GENETICO,930.7514,9060,84491.8,576.133333,39.156667,16,0,true,true,61.333333,47.619048,17496,2874,90.730337,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,20,62,GENETICO,985.7894,9060,83912.161667,581.161667,33.31,16,0,true,true,64,52.380952,18166,2870,89.606742,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,20,62,RECOCIDO_SIMULADO,158.3051,4181,102122.616667,569.95,65.526667,19,0,true,true,50.666667,54.761905,17852,2926,88.483146,184.860795,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,21,63,RECOCIDO_SIMULADO,152.1781,3981,102186.251667,569.585,66.166667,19,0,true,true,50.666667,54.761905,17960,2834,88.483146,140.162113,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,21,63,GENETICO,1108.2321,9060,84789.593333,561.426667,42.281667,16,0,true,true,64,47.619048,18834,3036,89.044944,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,22,64,GENETICO,1037.419,9060,84668.378333,598.545,40.698333,16,0,true,true,65.333333,47.619048,17390,2792,89.606742,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,22,64,RECOCIDO_SIMULADO,154.285,4061,102241.365,568.365,66.73,19,0,true,true,50.666667,54.761905,17504,2788,89.044944,153.096342,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,23,65,RECOCIDO_SIMULADO,163.9805,4261,102248.773333,570.44,66.783333,19,0,true,true,50.666667,54.761905,18318,2942,89.044944,199.507467,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,23,65,GENETICO,812.1951,9060,79381.656667,596.156667,37.855,15,0,true,true,65.333333,47.619048,17524,2908,92.134831,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,24,66,GENETICO,953.5889,9060,80135.313333,606.98,45.283333,15,0,true,true,65.333333,47.619048,17946,2922,90.730337,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,24,66,RECOCIDO_SIMULADO,164.3792,4381,97530.898333,580.565,69.503333,18,0,true,true,50.666667,52.380952,17110,2712,90.730337,234.502228,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,25,67,RECOCIDO_SIMULADO,171.7719,4461,102238.078333,565.078333,66.73,19,0,true,true,50.666667,54.761905,17868,2824,88.483146,267.93556,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,25,67,GENETICO,1000.0883,9060,84903.48,573.313333,43.301667,16,0,true,true,65.333333,50,17696,2936,89.606742,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,26,68,GENETICO,952.6009,9060,84155.66,576.66,35.79,16,0,true,true,64,47.619048,18352,3050,91.292135,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,26,68,RECOCIDO_SIMULADO,166.5272,4421,97448.79,589.123333,68.596667,18,0,true,true,52,54.761905,18614,2980,90.168539,251.281582,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,27,69,RECOCIDO_SIMULADO,169.1126,4461,102190.278333,566.611667,66.236667,19,0,true,true,49.333333,52.380952,18230,2922,88.483146,264.207478,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,27,69,GENETICO,848.4084,9060,84698.565,573.065,41.255,16,0,true,true,64,47.619048,17706,2894,90.730337,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,28,70,GENETICO,872.121,9060,84300.916667,569.583333,37.313333,16,0,true,true,65.333333,52.380952,19192,3090,91.573034,,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,28,70,RECOCIDO_SIMULADO,167.9946,4541,97572.948333,583.781667,69.891667,18,0,true,true,52,54.761905,17782,2896,91.011236,284.498626,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,29,71,RECOCIDO_SIMULADO,156.8426,4141,97452.211667,577.878333,68.743333,18,0,true,true,50.666667,52.380952,17190,2768,90.168539,177.362168,,,,
BASE,COLAPSO_LOGISTICO-ALTA-N03,COLAPSO_LOGISTICO,ALTA,75,3,29,71,GENETICO,920.2083,9060,84284.94,569.273333,37.156667,16,0,true,true,64,52.380952,17934,2822,91.292135,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,0,42,GENETICO,450.054,9060,975.488333,355.488333,6.2,0,0,true,true,94.545455,91.428571,15116,2410,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,0,42,RECOCIDO_SIMULADO,35.4787,2821,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,31.143348,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,1,43,RECOCIDO_SIMULADO,32.8879,2501,992.5,372.5,6.2,0,0,true,true,94.545455,91.428571,16572,2562,68.229167,21.466798,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,1,43,GENETICO,337.6461,9060,982.398333,362.398333,6.2,0,0,true,true,94.545455,91.428571,16632,2656,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,2,44,GENETICO,395.5732,9060,978.405,358.405,6.2,0,0,true,true,94.545455,91.428571,15934,2540,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,2,44,RECOCIDO_SIMULADO,37.8176,2901,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,35.939483,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,3,45,RECOCIDO_SIMULADO,30.2424,2341,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,17.668503,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,3,45,GENETICO,291.1977,9060,979.26,359.26,6.2,0,0,true,true,94.545455,91.428571,16234,2580,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,4,46,GENETICO,316.761,9060,980.555,360.555,6.2,0,0,true,true,94.545455,91.428571,16482,2598,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,4,46,RECOCIDO_SIMULADO,37.1127,2901,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,35.211134,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,5,47,RECOCIDO_SIMULADO,39.5817,3141,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,48.426622,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,5,47,GENETICO,514.5761,9060,975.665,355.665,6.2,0,0,true,true,94.545455,91.428571,15810,2558,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,6,48,GENETICO,564.4028,9060,972.288333,352.288333,6.2,0,0,true,true,94.545455,91.428571,15688,2534,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,6,48,RECOCIDO_SIMULADO,28.2883,2141,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,13.507641,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,7,49,RECOCIDO_SIMULADO,39.6902,3141,993.685,373.685,6.2,0,0,true,true,94.545455,91.428571,16680,2572,68.229167,47.027938,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,7,49,GENETICO,306.3771,9060,979.298333,359.298333,6.2,0,0,true,true,94.545455,91.428571,16312,2612,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,8,50,GENETICO,725.3382,9060,976.276667,356.276667,6.2,0,0,true,true,94.545455,91.428571,15878,2574,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,8,50,RECOCIDO_SIMULADO,38.0727,2901,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,35.041695,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,9,51,RECOCIDO_SIMULADO,29.6961,2301,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,16.430588,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,9,51,GENETICO,356.5383,9060,981.493333,361.493333,6.2,0,0,true,true,94.545455,91.428571,16840,2674,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,10,52,GENETICO,739.5367,9060,972.788333,352.788333,6.2,0,0,true,true,94.545455,91.428571,15980,2556,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,10,52,RECOCIDO_SIMULADO,29.4493,2261,992.215,372.215,6.2,0,0,true,true,94.545455,91.428571,16424,2540,68.229167,15.518559,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,11,53,RECOCIDO_SIMULADO,40.3489,3101,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,45.326193,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,11,53,GENETICO,309.9302,9060,977.76,357.76,6.2,0,0,true,true,94.545455,91.428571,16420,2562,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,12,54,GENETICO,406.0893,9060,978.603333,358.603333,6.2,0,0,true,true,94.545455,91.428571,15936,2540,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,12,54,RECOCIDO_SIMULADO,31.5008,2461,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,19.909079,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,13,55,RECOCIDO_SIMULADO,43.0823,3381,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,64.748675,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,13,55,GENETICO,333.7111,9060,980.593333,360.593333,6.2,0,0,true,true,94.545455,91.428571,16408,2620,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,14,56,GENETICO,549.7096,9060,974.618333,354.618333,6.2,0,0,true,true,94.545455,91.428571,15532,2500,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,14,56,RECOCIDO_SIMULADO,32.8192,2501,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,20.915831,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,15,57,RECOCIDO_SIMULADO,24.0156,1821,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,8.686765,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,15,57,GENETICO,464.9573,9060,981.428333,361.428333,6.2,0,0,true,true,94.545455,91.428571,16508,2612,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,16,58,GENETICO,376.0874,9060,977.631667,357.631667,6.2,0,0,true,true,94.545455,91.428571,15816,2480,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,16,58,RECOCIDO_SIMULADO,40.5192,3261,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,56.800335,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,17,59,RECOCIDO_SIMULADO,36.6044,2821,993.015,373.015,6.2,0,0,true,true,94.545455,91.428571,16616,2564,68.229167,32.681059,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,17,59,GENETICO,333.5294,9060,976.035,356.035,6.2,0,0,true,true,94.545455,91.428571,15482,2468,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,18,60,GENETICO,400.9757,9060,977.293333,357.293333,6.2,0,0,true,true,94.545455,91.428571,15540,2496,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,18,60,RECOCIDO_SIMULADO,31.6875,2501,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,21.195327,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,19,61,RECOCIDO_SIMULADO,28.3039,2101,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,12.781657,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,19,61,GENETICO,327.9618,9060,979.11,359.11,6.2,0,0,true,true,94.545455,91.428571,16194,2562,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,20,62,GENETICO,302.1853,9060,977.698333,357.698333,6.2,0,0,true,true,94.545455,91.428571,15932,2572,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,20,62,RECOCIDO_SIMULADO,42.3188,3341,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,60.613733,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,21,63,RECOCIDO_SIMULADO,40.5254,3221,993.305,373.305,6.2,0,0,true,true,94.545455,91.428571,16540,2556,68.229167,54.221072,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,21,63,GENETICO,333.2768,9060,981.575,361.575,6.2,0,0,true,true,94.545455,91.428571,16450,2588,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,22,64,GENETICO,473.9976,9060,974.953333,354.953333,6.2,0,0,true,true,94.545455,91.428571,15500,2504,68.229167,,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,22,64,RECOCIDO_SIMULADO,47.3644,3781,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,109.173296,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,23,65,RECOCIDO_SIMULADO,50.2795,3981,993.885,373.885,6.2,0,0,true,true,94.545455,91.428571,16600,2562,68.229167,138.161884,,,,
BASE,COLAPSO_LOGISTICO-CRITICA-N01,COLAPSO_LOGISTICO,CRITICA,55,1,23,65,GENETICO,769.3091,9060,977.96,357.96,6.2,0,0,true,true,94.545455,91.428571,16354,2620,68.229167,,,,,
